gene_id,EC,Gene_id,B_10_fpkm,G_3_fpkm,GM_2_fpkm,M_12_fpkm,M_24_fpkm,M_36_fpkm,M_48_fpkm,M_60_fpkm,M_72_fpkm,M_84_fpkm,M_96_fpkm,M_108_fpkm,M_120_fpkm,gene_chr,gene_start,gene_end,gene_strand,gene_length
PAS_chr3_0859,2.1.1.71,PAS_chr3_0859,631.8346168,627.9985318,180.7346436,207.9180907,196.6194133,228.1282061,246.1742624,227.3067341,223.4329955,254.1067727,254.0813247,277.6782265,259.6993261,,,,,
PAS_chr3_0939,1.14.19.17,PAS_chr3_0939,82.42833021,133.7598816,75.37343721,110.5992091,132.538802,129.649764,122.1025124,153.2079881,145.8253772,135.7744669,129.3929357,133.7216583,147.0343534,,,,,
PAS_chr3_1024,1.4.1.14,PAS_chr3_1024,47.94648724,71.99458085,257.7555589,340.202391,321.1652206,360.5609804,344.4813801,345.1691679,351.2179733,317.6061075,398.299039,412.7511937,449.3125968,,,,,
PAS_chr4_0368,1.1.1.330,PAS_chr4_0368,137.27498,162.1798914,201.0206351,186.3746767,154.0291339,149.9821143,158.5329355,130.1119927,157.8146674,154.5743249,158.245444,152.4488143,135.8131754,,,,,
GET3 PAS_chr4_0405,3.6.-.-,PAS_chr4_0405,327.821336,259.0560095,119.4794071,229.7072946,222.3694687,234.6317736,196.3807019,228.4841686,259.5722904,231.2601561,290.7758029,332.7983489,420.292208,,,,,
NTG1 PAS_chr4_0492,3.2.2.-,PAS_chr4_0492,29.7421644,27.61440419,39.58484869,38.06793842,35.97485726,34.38720269,33.55289225,37.44454515,30.30043272,30.73493078,31.53314051,30.2036988,29.32712864,,,,,
NTG1 PAS_chr4_0492,4.2.99.18,PAS_chr4_0492,29.7421644,27.61440419,39.58484869,38.06793842,35.97485726,34.38720269,33.55289225,37.44454515,30.30043272,30.73493078,31.53314051,30.2036988,29.32712864,,,,,
PAS_chr2-2_0280,4.2.99.18,PAS_chr2-2_0280,38.79720004,32.06085874,10.11574624,20.95252836,31.66079094,28.15368343,26.07718243,30.30658978,26.8565789,27.11718533,26.53482,23.93559026,27.29189939,,,,,
PAS_chr1-1_0293,3.2.-.-,PAS_chr1-1_0293,337.2896844,394.9047014,508.3115237,181.2382336,211.1286924,229.9630289,214.8939447,219.4456799,207.8732898,197.4853132,178.4074619,195.6140336,151.0896757,,,,,
PAS_chr4_0559,3.2.-.-,PAS_chr4_0559,253.425121,632.3261138,754.6842944,693.0506556,1722.720732,1755.107793,1660.791066,1581.362087,1552.987047,1490.481866,1207.271327,1328.769077,1074.595646,,,,,
PAS_chr1-4_0392,3.5.1.2,PAS_chr1-4_0392,722.2635026,251.5235037,59.65078596,49.04042195,223.8350326,182.9930759,138.7486327,296.3283011,133.4548646,150.8911576,156.3657714,165.5363344,162.7597659,,,,,
PAS_chr4_0703,3.5.1.2,PAS_chr4_0703,171.3461896,155.5691814,34.74927995,51.34793815,69.33678273,127.7989501,142.1329173,218.8946047,180.3878771,118.5632084,98.15573089,108.620234,112.6164404,,,,,
PAS_chr1-3_0024,1.2.1.16,PAS_chr1-3_0024,38.33190512,51.16499716,77.2210559,67.52512115,51.31148435,54.5546435,55.32440063,61.00681211,59.92343641,54.19097599,63.0654605,53.26305327,57.71519607,,,,,
PAS_chr1-3_0070,3.6.1.1,PAS_chr1-3_0070,79.7212654,130.5987372,146.9921671,148.1970909,117.2500627,110.2019284,114.5641022,127.7395917,148.4287908,115.6273657,156.2453293,135.2576315,193.7076467,,,,,
PAS_chr1-3_0028,3.6.1.1,PAS_chr1-3_0028,847.7122833,702.2262153,446.4790577,446.8217929,498.1900807,478.6584056,476.6802117,524.4471145,513.364129,485.4961714,546.6839702,522.1890973,586.2381916,,,,,
PAS_chr1-3_0029,5.3.1.24,PAS_chr1-3_0029,53.88410927,53.06774331,37.08317994,48.98313773,45.19348273,44.59867465,49.43271487,61.15545913,51.85207458,53.4690036,42.62035136,45.68626709,33.97815011,,,,,
PAS_chr1-3_0052,2.8.1.6,PAS_chr1-3_0052,381.0877505,204.3415044,35.23659053,116.7657895,41.74048565,64.47715455,59.42158057,122.7948939,82.39773385,57.91295396,59.48061882,44.83499956,43.42722355,,,,,
PAS_chr1-3_0078,1.3.1.76,PAS_chr1-3_0078,33.89475988,15.09796227,4.605470863,3.49357216,5.938737004,8.321668858,5.87268302,8.492801749,6.017347945,5.64999294,4.944902644,6.011937322,6.179484905,,,,,
PAS_chr1-4_0222,1.3.1.76,PAS_chr1-4_0222,51.39116049,52.64807254,56.29706971,75.0442398,55.87017482,61.67507114,62.24000508,58.1652717,62.28662056,64.46152623,76.4841578,68.65229271,70.75949761,,,,,
PAS_chr1-3_0094,2.3.1.61,PAS_chr1-3_0094,747.0041463,612.6569903,580.4434108,322.3849995,347.890971,302.0807727,286.6449395,368.9409274,267.2335534,266.9431057,302.3923571,259.5387569,247.6620533,,,,,
PAS_chr1-4_0143,2.7.1.67,PAS_chr1-4_0143,16.79957492,18.52238778,32.65168442,30.96176481,27.27194559,28.81839546,29.47660599,27.68238099,26.59527853,27.72282899,27.75278693,29.13564828,23.61697272,,,,,
PAS_chr1-3_0100,2.7.1.67,PAS_chr1-3_0100,20.54952572,20.85803328,17.88447701,14.45573046,17.7032689,20.85272121,19.97839243,20.49331021,18.67956654,19.68442902,19.90031857,20.71898011,23.70229903,,,,,
PAS_chr1-3_0122,2.7.7.9,PAS_chr1-3_0122,400.5680222,588.1920227,257.8938846,156.3048382,231.0192641,216.242506,200.9578582,220.0474893,279.9897622,238.3010688,318.3799441,234.5318197,262.0443571,,,,,
PAS_chr1-3_0156,2.3.1.51,PAS_chr1-3_0156,127.500059,117.0460449,223.0125654,115.407887,122.3088156,118.0243783,114.9389735,143.3531998,133.6276478,117.5268172,118.304657,121.1612565,125.0445892,,,,,
PAS_chr1-3_0185,2.5.1.75,PAS_chr1-3_0185,20.14759687,11.67833833,21.64972187,15.45543508,11.56579114,12.5445306,11.84063908,11.66900645,11.02368399,11.58481696,8.963358981,15.27061556,11.05309265,,,,,
PAS_chr1-3_0187,2.7.1.36,PAS_chr1-3_0187,42.26441195,33.78678681,30.57426805,28.99250635,26.50845078,29.2367565,29.00136948,30.76886901,31.20501386,28.94040634,30.23059463,30.4015789,26.18009171,,,,,
PAS_chr1-3_0191,6.3.5.2,PAS_chr1-3_0191,331.458504,222.0701924,164.8966718,80.05421124,115.5189078,127.4112199,126.5009316,179.6484889,133.7627541,119.1810874,105.4646399,115.0689927,113.1360938,,,,,
PAS_chr1-3_0225,2.4.1.34,PAS_chr1-3_0225,6.330411356,11.98007369,27.04244292,22.90112466,30.09599762,29.59436843,29.10267839,24.08736418,25.11948795,27.66526336,21.23881366,25.91427478,15.33654201,,,,,
PAS_chr2-1_0263,2.4.1.34,PAS_chr2-1_0263,11.67392297,14.60956135,27.04530687,44.7899608,32.10753789,44.47983175,52.60161056,46.52459534,53.36680929,51.4005349,61.71577359,58.7825598,68.35901677,,,,,
PAS_chr2-1_0661,2.4.1.34,PAS_chr2-1_0661,157.3844239,243.706846,269.0230138,254.8069451,396.1425602,409.7129011,383.1736724,403.1082715,366.4561203,331.7535433,387.805503,383.9148694,357.0044007,,,,,
PAS_chr1-3_0238,2.7.8.5,PAS_chr1-3_0238,24.89784329,19.67159125,42.2581762,17.24554257,18.01385741,18.57209152,18.41317258,18.87739935,18.10976183,20.01684701,20.28364892,19.98106369,20.03208774,,,,,
PAS_chr1-3_0244,6.1.1.21,PAS_chr1-3_0244,144.8187628,112.6228254,108.3575126,86.14508535,81.08293699,77.28719125,80.21277059,67.14656063,70.70550165,83.10737128,69.96038784,73.30244247,54.05383544,,,,,
PAS_chr1-3_0269,1.5.5.2,PAS_chr1-3_0269,11.21472944,13.15660901,21.13601703,19.84086333,15.66939032,17.21758802,16.94633419,15.08123222,17.02112624,16.41094216,15.51506672,15.26682538,14.95778343,,,,,
PAS_chr1-1_0002,7.1.2.1,PAS_chr1-1_0002,1948.667295,2141.149123,2460.015472,308.6125411,537.6528452,731.5305795,674.635324,812.6816293,622.3677032,599.6027194,565.9692823,575.7895757,552.0983788,,,,,
PAS_chr1-1_0459,2.4.1.83,PAS_chr1-1_0459,200.222188,218.8010515,273.1168826,342.7964554,272.9326382,253.9384795,250.373996,282.0439368,305.1229019,264.3390103,295.9420029,254.2893678,303.4916724,,,,,
PAS_chr1-1_0029,4.3.2.7,PAS_chr1-1_0029,43.78083878,47.58432185,41.57713113,150.5241195,120.5450922,131.3241635,131.6513987,132.6540498,138.1313922,140.0033611,146.2254114,130.9047151,172.1913545,,,,,
PAS_chr1-4_0189,3.1.1.3,PAS_chr1-4_0189,22.9304526,25.72883914,42.45539144,29.71981837,32.29935377,35.23558262,39.19648873,31.84577943,34.5278318,37.53241834,38.85910535,39.75096386,39.34593096,,,,,
PAS_chr1-1_0465,3.1.1.3,PAS_chr1-1_0465,54.95689987,77.29187036,46.60362194,130.8058135,104.0433108,110.055843,119.9927396,110.5792147,127.1400993,132.280988,134.0007971,125.1318398,130.6740797,,,,,
PAS_chr1-1_0049,3.1.26.4,PAS_chr1-1_0049,83.87338371,86.55873151,67.46889977,84.45753548,103.8915901,99.77901598,94.33155993,95.41576508,81.54586502,73.88197587,77.33225974,76.40570381,67.88026887,,,,,
PAS_chr1-1_0366,3.1.26.4,PAS_chr1-1_0366,43.47213736,47.29727025,44.60115761,45.11015863,47.0565318,43.37737476,40.71734983,44.17120767,44.87561364,45.87891524,47.4635731,49.74018841,51.25724069,,,,,
PAS_chr1-1_0050,2.3.1.12,PAS_chr1-1_0050,732.9296295,662.7272221,532.1503643,288.1533696,318.3036936,306.8269251,298.4338642,288.3350173,296.7826902,287.3542567,277.1311918,279.2807766,281.9468127,,,,,
PAS_chr1-1_0062,3.5.4.16,PAS_chr1-1_0062,182.1377501,151.5750996,123.6950185,92.61495085,117.1092026,136.2474317,141.4494072,174.766805,148.3105446,137.5561944,119.6329585,127.2279093,124.6848668,,,,,
PAS_chr1-1_0319,4.1.2.13,PAS_chr1-1_0319,9.654882439,14.37524274,64.66573463,3131.771045,3054.35868,3253.875279,3027.267051,3233.05756,3505.234429,3165.380354,2961.554576,3332.505156,3477.136688,,,,,
PAS_chr1-1_0072,4.1.2.13,PAS_chr1-1_0072,4534.350182,3383.927575,1978.977915,1593.227704,2008.03066,1987.103875,1675.950284,1586.936428,2055.850069,1730.903754,1916.767887,1786.094003,1692.157568,,,,,
PAS_chr1-1_0129,1.14.11.8,PAS_chr1-1_0129,78.30548343,150.6854252,200.3679102,126.9249054,135.1272826,136.3489977,131.0065166,110.4912237,125.8888258,130.5067035,149.7278388,129.6517392,150.4889615,,,,,
PAS_chr1-4_0242,3.2.1.101,PAS_chr1-4_0242,150.0693218,150.7520022,139.4810523,170.9190745,182.1225339,181.9855319,201.5236029,150.5187639,160.5161326,186.2859209,173.4904592,181.7087398,153.8100403,,,,,
PAS_chr1-1_0147,3.2.1.101,PAS_chr1-1_0147,68.65152,89.99965479,84.32881851,219.7411723,219.6238179,214.2596482,210.5515942,181.409109,232.5604152,239.6019773,207.4254572,201.9619601,153.3261893,,,,,
PAS_chr1-1_0184,6.3.2.2,PAS_chr1-1_0184,86.47036506,70.32255856,82.86667214,92.49961226,87.48091878,83.11797547,85.02985156,81.02187122,83.77364171,94.54158842,80.1087985,77.97824414,57.07441954,,,,,
PAS_chr1-1_0215,3.2.1.106,PAS_chr1-1_0215,49.88755715,52.67220734,68.56389136,50.98682152,47.10140707,45.13923693,44.30982447,38.24464702,43.75813701,43.2865792,38.41390799,41.81694774,35.90993926,,,,,
PAS_chr1-1_0230,2.1.1.221,PAS_chr1-1_0230,64.59738854,47.9367983,48.17113336,26.0964295,29.6219823,33.06098817,35.96870049,42.45250778,34.70885644,35.81719813,28.27149973,31.79958895,28.70314718,,,,,
PAS_chr2-1_0580,1.1.1.42,PAS_chr2-1_0580,221.8176139,337.5862387,205.1618226,25.35718731,43.26712569,45.15399607,33.05696036,88.70306849,37.14956045,32.32417965,31.28117243,32.2495123,30.64066005,,,,,
PAS_chr1-1_0233,1.1.1.42,PAS_chr1-1_0233,511.5797293,366.5278482,162.6423249,162.087101,198.8562336,275.6329792,270.7856293,338.3188404,328.0905071,246.6890328,246.9839631,255.4476834,321.9808443,,,,,
PAS_chr1-4_0598,6.1.1.17,PAS_chr1-4_0598,166.6586196,132.2681149,85.13239178,43.05405913,68.63254689,87.91469829,91.90793354,133.6472746,103.3073613,84.1457549,71.73046513,83.01383292,76.40960213,,,,,
PAS_chr1-1_0241,6.1.1.17,PAS_chr1-1_0241,25.81671175,20.12613041,15.37418114,15.96431554,17.95280536,19.5039327,17.82075508,20.26951964,16.06196417,16.79290819,16.74130764,19.21853251,21.3224434,,,,,
PAS_chr1-1_0243,2.3.1.181,PAS_chr1-1_0243,23.56459312,20.89360895,20.31395259,16.55572087,17.66511282,17.02322997,17.92090478,15.0103927,14.30353062,15.31497602,11.8794543,15.97824564,13.5801056,,,,,
PAS_chr1-1_0295,1.14.11.27,PAS_chr1-1_0295,10.60059709,12.76275547,15.94630622,25.60004986,18.20909815,18.88291055,18.7512735,17.38368767,20.41838245,17.68672262,18.41199179,16.97554265,19.09383269,,,,,
PAS_chr1-1_0313,2.3.3.14,PAS_chr1-1_0313,151.4394609,130.9795286,383.2338411,199.5894675,262.0633351,242.0734537,212.4636859,275.4716011,239.9547543,238.2650499,243.8060053,242.4988435,331.2826341,,,,,
PAS_chr1-4_0421,2.3.3.14,PAS_chr1-4_0421,990.2770847,1043.253981,844.7929427,957.5013951,1276.599171,1752.784233,1961.056715,2682.201448,2325.993861,1635.079277,1690.51808,1664.830698,2044.144377,,,,,
PAS_chr1-1_0392,6.1.1.22,PAS_chr1-1_0392,24.31067541,18.43178242,20.77081412,11.78505415,12.79122123,12.15123716,11.42339388,14.60962265,10.10082443,13.16983475,8.688679144,11.89421261,10.37580863,,,,,
PAS_chr1-1_0390,6.1.1.22,PAS_chr1-1_0390,270.1479477,211.5905458,145.86435,87.72732526,118.8545965,144.3092438,151.6663671,203.4640148,178.3284584,140.9364902,122.0393612,131.0505931,123.3804646,,,,,
PAS_chr1-1_0391,6.1.1.15,PAS_chr1-1_0391,128.9481419,97.35393549,108.1000259,62.38579265,71.37436229,72.0562929,68.64387284,80.60637148,67.78394996,66.02743229,56.96228818,60.14010823,55.30933011,,,,,
PAS_chr2-2_0209,6.1.1.15,PAS_chr2-2_0209,20.5567562,22.05965768,14.32708375,15.68886528,19.77370553,18.7423901,17.78718989,19.1400495,16.0590687,18.36237351,16.31642832,18.47592001,17.99054511,,,,,
PAS_chr2-1_0065,2.4.1.16,PAS_chr2-1_0065,39.79203204,60.01477444,62.36637648,44.00586725,59.08090292,53.7529141,53.02993702,54.69744544,53.9144371,57.01032137,50.40958799,54.0866724,39.28485464,,,,,
PAS_chr2-2_0094,2.4.1.16,PAS_chr2-2_0094,41.76211647,70.63943273,64.56615457,22.2906057,27.19930925,37.24011054,37.71524722,28.56976283,28.8824736,29.09597423,29.36362926,28.65787446,24.80415786,,,,,
PAS_chr1-1_0393,2.4.1.16,PAS_chr1-1_0393,16.07427497,25.1837123,21.22086004,106.1245618,93.67583503,74.76134877,73.76571708,79.56303852,102.9861677,88.23680036,90.40964889,84.18106799,87.2396721,,,,,
PAS_chr1-1_0397,3.1.3.15,PAS_chr1-1_0397,86.60319221,81.89009575,62.77762391,92.38550638,105.6732502,102.7696898,103.6686644,106.2787062,119.3254927,114.0029784,109.5853371,108.940592,115.088231,,,,,
PAS_chr1-1_0428,7.2.2.3,PAS_chr1-1_0428,65.75788595,87.53932418,189.0420268,137.8061246,127.8346094,122.5755239,115.2606492,100.0899053,121.5424875,114.6336978,136.8132829,123.2821075,118.628035,,,,,
PAS_chr1-1_0430,2.4.2.14,PAS_chr1-1_0430,189.0808803,133.6192966,162.6632512,79.63382894,94.80687932,92.38249935,101.6726649,99.37479817,97.0708326,105.6842315,90.65442749,91.08569118,90.01850186,,,,,
PAS_chr1-1_0447,1.5.1.7,PAS_chr1-1_0447,882.8540684,1006.161837,355.5861719,239.7505321,408.6604333,850.6512912,1079.728426,1624.654706,1306.080088,850.2313184,737.8706237,747.3459138,750.0494538,,,,,
PAS_chr1-4_0003,4.1.1.33,PAS_chr1-4_0003,250.578097,243.9415829,197.4297928,203.704529,237.4618972,222.3987865,205.6906182,231.2714171,219.0857893,227.1560864,238.2455385,253.5321746,304.6552824,,,,,
PAS_chr1-4_0009,6.3.2.12,PAS_chr1-4_0009,51.46217691,53.53972017,59.58301805,51.52984663,46.79818478,52.40964791,54.05153693,59.16163376,60.12269663,57.00730074,59.16767722,58.46069226,58.27941949,,,,,
PAS_chr1-4_0017,3.6.1.10,PAS_chr1-4_0017,46.83865256,57.92221073,56.3116459,77.89862614,66.64834003,66.27553198,70.81514948,56.1069475,66.05568711,72.70533421,65.21556276,67.38499883,52.58376428,,,,,
PAS_chr1-4_0029,2.8.1.14,PAS_chr1-4_0029,31.74342129,31.54468456,34.13429035,20.08378141,22.31686045,22.05390437,22.2205921,27.77661334,19.1497139,21.70233752,20.03904239,20.56302905,22.7307532,,,,,
PAS_chr1-4_0042,5.1.3.15,PAS_chr1-4_0042,312.7302349,333.0669904,364.0175071,1917.042967,1750.763823,1982.136269,1912.043547,1899.269109,1993.445589,2077.152129,1780.076748,1801.179388,2015.36099,,,,,
PAS_chr1-4_0058,1.5.5.1,PAS_chr1-4_0058,98.65310003,103.4452229,103.0705619,48.73667425,48.99424517,57.6771029,59.84936017,68.03920447,59.53753524,62.01573172,54.3192029,59.76445772,56.56764872,,,,,
PAS_chr1-4_0083,1.13.11.52,PAS_chr1-4_0083,185.2828944,224.3413839,112.6614018,116.0877056,167.4489232,195.0555905,168.1673858,230.1070945,216.9503866,216.4112217,217.474255,288.9989701,274.8180118,,,,,
PAS_chr1-4_0655,2.1.1.282,PAS_chr1-4_0655,58.22689964,49.96098113,32.88250469,64.67616715,53.9208907,54.19380327,59.08325027,64.05491246,56.15142583,54.59656432,51.45569386,49.04556292,54.21277126,,,,,
PAS_chr1-4_0104,6.1.1.11,PAS_chr1-4_0104,37.64054479,32.08959339,37.17959947,16.15179872,19.30882092,17.91714893,17.79787931,17.95568759,16.59844878,16.12531269,14.32307826,14.77414531,18.72979749,,,,,
PAS_chr1-4_0463,6.1.1.11,PAS_chr1-4_0463,493.9130415,402.351688,362.7849204,283.7346896,281.9921854,293.6762398,305.5918821,349.6078208,325.896924,315.855629,291.8384645,308.9118679,296.4148806,,,,,
PAS_chr1-4_0110,4.2.1.96,PAS_chr1-4_0110,30.5680377,55.25469121,24.39376963,21.77096864,32.09241304,27.69737041,29.55510083,40.71136539,38.23576519,41.8110503,46.97306809,40.27453279,48.54111095,,,,,
PAS_chr1-4_0150,2.2.1.1,PAS_chr1-4_0150,811.3895226,604.4956945,411.3937502,144.964002,149.1822004,137.7247044,130.0806159,137.4846084,125.8363254,113.8199485,141.9101008,117.2979262,107.1550515,,,,,
PAS_chr1-4_0173,2.3.2.31,PAS_chr1-4_0173,34.28109724,33.18286747,20.33159256,17.04104997,18.76949075,23.45097362,24.39679865,39.06831998,31.76520292,21.56179861,21.16698478,21.02271634,18.58996149,,,,,
PAS_chr1-4_0188,1.14.12.17,PAS_chr1-4_0188,64.23513164,99.17740358,153.31065,74.67261868,103.5771173,124.1593273,134.791119,155.2995816,155.6276938,150.2021041,181.2279763,167.0669516,249.0962353,,,,,
PAS_chr1-4_0198,6.3.2.1,PAS_chr1-4_0198,174.4458374,155.1192026,85.22959745,150.7428849,151.1324983,232.3632622,254.4292311,327.0420929,307.5312932,222.6408753,208.7447081,213.7397252,227.6290329,,,,,
PAS_chr2-2_0044,2.7.7.41,PAS_chr2-2_0044,107.0781372,137.057142,68.58846746,44.86253033,57.27364587,58.7339948,59.7194555,66.87823535,63.1865232,61.80239412,63.66725447,62.23599589,69.54338829,,,,,
PAS_chr1-4_0202,2.7.7.41,PAS_chr1-4_0202,62.58008699,61.9919156,110.5421678,122.9641277,107.4273216,95.55472974,99.39889945,75.09353112,82.31513331,88.2989068,82.57802023,87.09041985,81.07930878,,,,,
PAS_chr1-4_0234,2.4.2.17,PAS_chr1-4_0234,497.9215891,404.6073964,142.2999196,76.89119988,110.0277352,184.9839735,199.831118,325.7354382,240.839381,181.1697689,131.3507741,152.6984828,138.5113208,,,,,
PAS_chr1-4_0243,4.3.1.19,PAS_chr1-4_0243,208.759095,158.3034468,71.60480073,41.27350477,62.02131498,93.96815738,105.2571127,135.878419,114.3687387,99.58320003,73.86122221,80.4578672,72.44525759,,,,,
PAS_chr1-4_0249,,PAS_chr1-4_0249,69.33370232,90.59539473,93.29103835,150.556077,159.1196211,104.1696774,83.5503356,146.5801333,95.24492813,79.65925203,110.7811791,101.7812072,114.0906174,,,,,
PAS_chr2-2_0302,,PAS_chr2-2_0302,35.45946278,32.16810334,42.91568397,28.06104608,23.6734311,24.29216981,24.81184496,18.86726329,22.98011938,22.8439687,20.78016744,26.2005677,20.60706814,,,,,
PAS_chr3_0378,,PAS_chr3_0378,32.93735295,21.97371555,15.37007311,17.51928134,21.4565142,21.11277047,21.10048051,20.44854464,22.20484918,20.15542038,21.64665214,19.22534335,22.94187475,,,,,
PAS_chr3_0107,,PAS_chr3_0107,47.33999357,45.5455195,37.86714762,42.45771289,36.54488603,35.57885408,35.77348367,32.57463693,34.4767387,36.56377178,34.35458625,36.2845597,32.24849639,,,,,
PAS_chr2-2_0382,,PAS_chr2-2_0382,280.9448957,275.9007431,384.8289466,292.2516227,254.472752,278.2346183,288.1075015,289.1783232,321.3893824,323.3457032,350.8286329,325.7892625,368.7557103,,,,,
PAS_chr3_0770,,PAS_chr3_0770,203.8932884,153.9515129,107.803724,56.34566514,77.03304044,79.79440237,81.86735174,107.5372789,81.53380013,80.86047147,60.2560787,81.95075053,56.31888575,,,,,
PAS_chr4_0260,,PAS_chr4_0260,99.10250648,85.68395325,55.04731556,165.1526561,131.6915612,157.0869358,177.8103621,163.5250988,169.6788827,157.8746305,182.0931079,181.7392456,191.8682449,,,,,
PAS_chr2-2_0142,,PAS_chr2-2_0142,33.06479529,27.65568592,34.23715481,17.38043551,33.0284584,34.40502685,29.85965151,41.37346383,28.45722235,28.05768595,30.00926635,31.83218318,30.53735983,,,,,
PAS_chr2-1_0292,,PAS_chr2-1_0292,85.01148098,75.53341106,89.32684298,79.51162698,77.86327212,75.84607411,74.80633938,66.62642076,74.15774108,77.15249235,75.02869774,87.07169645,85.55805198,,,,,
PAS_chr3_0567,,PAS_chr3_0567,528.8501627,247.3017185,103.4743023,124.5617274,178.8230341,294.566331,185.5901304,247.0930187,197.1144325,179.6296572,234.9240831,379.7807098,495.6127883,,,,,
PAS_chr3_0354,,PAS_chr3_0354,45.60613747,46.01975037,42.82379369,48.38068113,41.59031624,48.03977257,50.05127574,56.79684899,56.14648505,47.99150808,47.11393352,47.34114903,51.50432607,,,,,
PAS_chr2-1_0801,,PAS_chr2-1_0801,51.620535,54.43965446,76.37013969,95.01876618,77.49399009,77.79937376,81.89420212,75.22223652,80.58183912,79.77773903,79.5463443,81.5967879,84.96084803,,,,,
PAS_chr1-4_0312,,PAS_chr1-4_0312,15.93920522,20.68836781,15.45242916,47.3388573,25.65064877,26.77834511,37.59024027,23.87827689,36.68808533,36.40625483,42.20404601,34.28692958,36.32646166,,,,,
PAS_chr4_0511,,PAS_chr4_0511,16.91448522,16.99876582,18.26390781,28.67709813,24.07472952,22.15437774,22.1219798,21.64618015,23.10152345,21.91655953,23.07226993,22.93057047,22.73836768,,,,,
PAS_chr1-1_0207,,PAS_chr1-1_0207,12.9909181,11.6863702,12.3517062,16.13063129,14.20846188,14.70369608,15.63463243,12.39090797,14.07089105,15.79381873,15.47112892,15.04180738,12.82294776,,,,,
PAS_chr2-1_0183,,PAS_chr2-1_0183,101.2034756,86.41449013,105.6644314,109.0164655,96.68629882,96.56033805,89.56824755,78.84661784,102.7801051,94.86028603,100.7571744,102.56919,102.1003593,,,,,
PAS_chr3_0841,,PAS_chr3_0841,231.5155704,261.439451,845.4418008,2866.988859,2368.306693,2438.158812,2576.048922,2364.459708,2692.206276,2516.827127,2364.890622,2731.703312,2284.763446,,,,,
PAS_chr3_0980,,PAS_chr3_0980,71.75817704,144.2020907,70.30037172,81.27899195,88.37490341,96.21825633,99.60832535,113.5098631,123.0108932,116.7350754,122.968979,127.7585878,122.4902736,,,,,
PAS_chr2-1_0124,,PAS_chr2-1_0124,50.10633105,62.94297459,53.16458722,61.92414901,73.07764185,69.97966441,74.21148389,67.68324103,75.7173865,81.0775794,82.26015787,82.95753311,76.72984377,,,,,
PAS_chr3_0843,,PAS_chr3_0843,161.2056042,158.6099454,131.5776395,469.7386587,351.696472,402.0191852,413.1850282,419.6762929,476.784354,471.9755383,437.3296285,476.2763316,418.0592365,,,,,
PAS_chr3_0657,,PAS_chr3_0657,63.98434428,49.12154572,49.89288684,25.16653134,30.77643379,28.64843559,29.49235115,32.53417798,30.27019366,30.97855163,25.82784243,31.01802067,22.69881602,,,,,
PAS_chr1-4_0538,,PAS_chr1-4_0538,223.1091964,182.3288867,1307.100807,211.5191926,292.0642231,442.8806351,435.9092628,248.4630432,156.0878491,151.1590609,171.271456,158.3648949,159.1019773,,,,,
PAS_chr1-4_0264,5.4.2.2,PAS_chr1-4_0264,111.5264367,225.3599485,315.4546498,293.8242324,236.0198137,241.4513937,244.248457,208.8580974,279.0495633,274.5480501,342.6194323,293.2283677,315.1712717,,,,,
PAS_chr1-4_0697,1.5.1.3,PAS_chr1-4_0697,43.89397557,34.52230747,38.24818494,32.19167947,29.2788612,25.15627958,28.10586662,23.75406085,22.74320442,25.94626142,29.54318014,25.36989602,24.2439626,,,,,
PAS_chr1-4_0287,2.1.1.359,PAS_chr1-4_0287,40.88266427,32.47886418,31.513063,15.61560425,19.58177503,21.22536809,22.32033065,17.78223749,16.91243534,21.98259118,14.17436167,19.09083901,12.25307992,,,,,
PAS_chr1-4_0292,2.7.2.3,PAS_chr1-4_0292,2859.813736,2039.802426,1222.217647,598.3693213,812.1081585,879.287409,853.701445,873.4783435,1019.463951,837.6307549,1020.624546,902.4497291,923.2793303,,,,,
PAS_chr1-4_0303,2.5.1.61,PAS_chr1-4_0303,176.9625905,215.566893,331.5179966,98.10797553,169.3626177,170.3774252,156.0822195,167.7565476,146.7971275,175.9576705,109.176045,165.3917848,117.8104127,,,,,
PAS_chr1-4_0669,2.7.1.12,PAS_chr1-4_0669,24.39600372,19.63804788,28.95629207,12.40468852,14.56331571,15.61341139,12.14261511,18.44410232,11.7071524,15.62158824,12.79732129,12.54313663,12.26616187,,,,,
PAS_chr1-4_0323,2.7.7.79,PAS_chr1-4_0323,23.49089817,20.15801415,22.99916925,23.71262104,19.16024467,19.14377072,16.96394758,18.14000094,20.69858782,19.62182764,18.26250717,17.66040205,19.87220368,,,,,
PAS_chr1-4_0329,3.5.2.17,PAS_chr1-4_0329,18.71884473,32.09501374,24.32164275,53.06320792,46.41056655,42.97822868,42.91016039,51.49298376,61.16525751,52.42941891,63.73679817,51.12552522,68.33251517,,,,,
PAS_chr1-4_0347,3.4.14.4,PAS_chr1-4_0347,126.5469797,134.9253107,165.1909702,159.4797333,137.8614455,142.5717216,153.9379544,125.5780497,155.4893813,145.2806877,156.9315827,146.6896718,134.6542073,,,,,
PAS_chr1-4_0393,4.3.3.6,PAS_chr1-4_0393,3063.198519,915.5404383,223.2493234,157.590581,1372.06188,1076.553244,884.5762503,1810.31735,838.6885588,985.9443675,891.6622363,865.5300984,840.389576,,,,,
